	Domain	Group	Clade	Kingdom	Subkingdom	Division	Subdivision	Class	Order	Family	Genus	Species
Alternaria_gomphrenae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_gomphrenae
Curvularia_ellisii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_ellisii
Curvularia_tsudae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_tsudae
Alternaria_tenuissima	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_tenuissima
Curvularia_neergaardii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_neergaardii
Exserohilum_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	unidentified
Curvularia_eragrosticola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_eragrosticola
Setosphaeria_pedicellata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Setosphaeria	Setosphaeria_pedicellata
Alternaria_thalictrigena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_thalictrigena
Curvularia_senegalensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_senegalensis
Curvularia_portulacae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia_portulacae
Inocybe_amblyospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_amblyospora
Inocybe_angulatosquamulosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_angulatosquamulosa
Inocybe_flavoalbida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_flavoalbida
Inocybe_leochroma	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leochroma
Inocybe_subporospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_subporospora
Inocybe_rufuloides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_rufuloides
Inocybe_auricoma	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_auricoma
Inocybe_picetorum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_picetorum
Inocybe_calida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_calida
Inocybe_tumidula	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_tumidula
Xylomelasma_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Xylomelasma	unidentified
Xylomelasma_sordida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Xylomelasma	Xylomelasma_sordida
Aphelidiomycota_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Aphelidiomycota	Subdivision	unidentified	unidentified	unidentified	unidentified	unidentified
Geopyxis_delectans	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Geopyxis	Geopyxis_delectans
Chaetospermum_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum	unidentified
Hygrophorus_inocybiformis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_inocybiformis
Amanita_strobiliformis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_strobiliformis
Plenodomus_biglobosus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
Heimioporus_betula	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Heimioporus	Heimioporus_betula
Strobilomyces_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Strobilomyces	unidentified
Botryobasidium_laeve	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	Botryobasidium_laeve
Myrmecridiales_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Myrmecridiales	unidentified	unidentified	unidentified
Atractospora_reticulata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Myrmecridiales	Myrmecridiales_fam_Incertae_sedis	Atractospora	Atractospora_reticulata
Atractospora_decumbens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Myrmecridiales	Myrmecridiales_fam_Incertae_sedis	Atractospora	Atractospora_decumbens
Phylloporus_rufescens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Phylloporus	Phylloporus_rufescens
Inocybe_substraminipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_substraminipes
Inocybe_leucoloma	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leucoloma
Inocybe_dulcamara	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_dulcamara
Inocybe_myriadophylla	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_myriadophylla
Inocybe_terrigena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_terrigena
Inocybe_leucoblema	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leucoblema
Inocybe_malenconii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_malenconii
Gloeocystidiellum_convolvens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Gloeocystidiellaceae	Gloeocystidiellum	Gloeocystidiellum_convolvens
Mycena_acicula	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena_acicula
Tricholoma_sulphureum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_sulphureum
Pterula_subulata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Pterulaceae	Pterula	Pterula_subulata
Cortinarius_archeri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_archeri
Inocybe_stellata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_stellata
Inocybe_hydrocybiformis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_hydrocybiformis
Inocybe_alienospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_alienospora
Inocybe_lasseroides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_lasseroides
Haploporus_odorus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Ganodermataceae	Haploporus	Haploporus_odorus
Fitzroyomyces_cyperacearum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Lecanoromycetes	Ostropales	Stictidaceae	Fitzroyomyces	Fitzroyomyces_cyperacearum
Serpula_dendrocalami	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula_dendrocalami
Serpula_similis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula_similis
Cryptocoryneum_paracondensatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Cryptocoryneum	Cryptocoryneum_paracondensatum
Lophiotrema_eburnoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema_eburnoides
Lophiotrema_neoarundinaria	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema_neoarundinaria
Cryptocoryneum_pseudorilstonei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Cryptocoryneum	Cryptocoryneum_pseudorilstonei
Lophiostoma_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	unidentified
Cryptoclypeus_ryukyuensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lophiotremataceae	Cryptoclypeus	Cryptoclypeus_ryukyuensis
Lophiotrema_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	unidentified
Cuniculitrema_polymorpha	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Cuniculitrema	Cuniculitrema_polymorpha
Hydnellum_mirabile	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	Hydnellum_mirabile
Resinomycena_saccharifera	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Resinomycena	Resinomycena_saccharifera
Hysterangium_calcareum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_calcareum
Cantharellus_friesii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus_friesii
Inocybe_pseudodestricta	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudodestricta
Inocybe_ericetorum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_ericetorum
Coniophora_arida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora_arida
Coniophora_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	unidentified
Coniophora_fusispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora_fusispora
Coniophora_eremophila	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora_eremophila
Coniophora_hanoiensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora_hanoiensis
Fusicladium_rhodense	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	Fusicladium_rhodense
Fusicladium_sicilianum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	Fusicladium_sicilianum
Marasmius_epiphyllus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius_epiphyllus
Asterostroma_muscicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Lachnocladiaceae	Asterostroma	Asterostroma_muscicola
Asterostroma_cervicolor	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Lachnocladiaceae	Asterostroma	Asterostroma_cervicolor
Asterostroma_macrosporum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Lachnocladiaceae	Asterostroma	Asterostroma_macrosporum
Inocybe_chondroderma	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_chondroderma
Inocybe_sororia	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_sororia
Inocybe_tjallingiorum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_tjallingiorum
Inocybe_castaneicolor	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_castaneicolor
Inocybe_phaeoleuca	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_phaeoleuca
Inocybe_glabripes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_glabripes
Inocybe_lanatopurpurea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_lanatopurpurea
Inocybe_subnudipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_subnudipes
Inocybe_nitidiuscula	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_nitidiuscula
Inocybe_godeyi	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_godeyi
Inocybe_posterula	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_posterula
Inocybe_aeruginascens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_aeruginascens
Corollospora_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Microascales	Halosphaeriaceae	Corollospora	unidentified
Polycephalomyces_paracuboideus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Polycephalomyces	Polycephalomyces_paracuboideus
Polycephalomyces_prolificus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Polycephalomyces	Polycephalomyces_prolificus
Polycephalomyces_cuboideus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Polycephalomyces	Polycephalomyces_cuboideus
Polycephalomyces_ryogamiensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Polycephalomyces	Polycephalomyces_ryogamiensis
Calyptella_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Calyptella	unidentified
Tricholoma_equestre	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_equestre
Rhizophagus_intraradices	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Glomeromycota	Subdivision	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus_intraradices
Pichia_kluyveri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kluyveri
Pichia_nakasei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_nakasei
Russula_violeipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_violeipes
Russula_mariae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_mariae
Russula_sanguinaria	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_sanguinaria
Trichopeziza_mollissima	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Hyaloscyphaceae	Trichopeziza	Trichopeziza_mollissima
Lasiobelonium_lonicerae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lasiobelonium	Lasiobelonium_lonicerae
Inocybe_fraudans	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_fraudans
Inocybe_corydalina	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_corydalina
Inocybe_incarnata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_incarnata
Inocybe_haemacta	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_haemacta
Inocybe_erinaceomorpha	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_erinaceomorpha
Candida_sophiae-reginae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sophiae-reginae
Claroideoglomus_walkeri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Glomeromycota	Subdivision	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus_walkeri
Mycoamaranthus_cambodgensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Mycoamaranthus	Mycoamaranthus_cambodgensis
Inocybe_spuria	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_spuria
Inocybe_flavella	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_flavella
Inocybe_squamata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_squamata
Inocybe_dulcamaroides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_dulcamaroides
Mucidula_mucida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Mucidula	Mucidula_mucida
Hymenopellis_raphanipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_raphanipes
Hymenopellis_radicata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_radicata
Hymenopellis_furfuracea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_furfuracea
Hymenopellis_limonispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_limonispora
Hymenopellis_megalospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_megalospora
Mucidula_brunneomarginata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Mucidula	Mucidula_brunneomarginata
Hymenopellis_orientalis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis_orientalis
